"job.type","LATITUDE","LONGITUDE","date"
"NB",40.669731,-73.835765,2021-04-09
"NB",40.669448,-73.835848,2021-04-09
"NB",40.724657,-73.840179,2021-04-11
"NB",40.724657,-73.840179,2021-04-11
"NB",40.760612,-73.833642,2021-04-12
"NB",40.617137,-73.902923,2021-04-12
"NB",40.686179,-73.993239,2021-04-12
"NB",40.760612,-73.833642,2021-04-12
"NB",40.764785,-73.921989,2021-04-12
"DM",40.699534,-73.904545,2021-04-12
"NB",40.759115,-73.834172,2021-04-12
"NB",40.76006,-73.834849,2021-04-12
"DM",40.753414,-73.78615,2021-04-12
"NB",40.76006,-73.834849,2021-04-12
"NB",40.598683,-74.107741,2021-04-12
"NB",40.598804,-74.107576,2021-04-12
"DM",40.667082,-73.899963,2021-04-20
"NB",40.768899,-73.914222,2021-04-12
"NB",40.697375,-73.80487,2021-04-12
"NB",40.697375,-73.80487,2021-04-12
"NB",40.668277,-73.954267,2021-04-12
"NB",40.579694,-73.953413,2021-04-16
"NB",40.697375,-73.80487,2021-04-12
"DM",40.872313,-73.904427,2021-04-12
"DM",40.872362,-73.904442,2021-04-12
"NB",40.75207,-73.818789,2021-04-12
"NB",40.73288,-73.888332,2021-04-20
"NB",40.806744,-73.947102,2021-04-28
"NB",40.523828,-74.229647,2021-04-12
"NB",40.870917,-73.899421,2021-04-12
"NB",40.870966,-73.899403,2021-04-12
"DM",40.746199,-73.988996,2021-04-12
"NB",40.718156,-73.789708,2021-04-12
"DM",40.816046,-73.931166,2021-05-26
"NB",40.608268,-74.011582,2021-04-12
"NB",40.608268,-74.011582,2021-04-12
"DM",40.690562,-73.990408,2021-04-30
"DM",40.690562,-73.990408,2021-04-30
"NB",40.818051,-73.929614,2021-04-12
"NB",40.567114,-73.888944,2021-04-12
"NB",40.876776,-73.886771,2021-04-12
"NB",40.736887,-73.875054,2021-04-12
"NB",40.75663,-73.968814,2021-04-13
"NB",40.749657,-73.942618,2020-11-04
"NB",40.819891,-73.930519,2021-04-12
"NB",40.656799,-73.955183,2021-07-02
"NB",40.819891,-73.930519,2021-04-12
"NB",40.767891,-73.902458,2021-04-12
"NB",40.819891,-73.930519,2021-04-12
"NB",40.767891,-73.902458,2021-04-12
"NB",40.814593,-73.891324,2021-04-12
"NB",40.676891,-73.920823,2021-04-12
"NB",40.664846,-73.904371,2021-04-12
"NB",40.714058,-73.950592,2021-04-13
"NB",40.682113,-73.980718,2021-04-12
"NB",40.70922,-73.957871,2021-04-12
"NB",40.814593,-73.891324,2021-04-12
"NB",40.814593,-73.891324,2021-04-12
"DM",40.621975,-73.968426,2021-04-27
"NB",40.720857,-74.002868,2021-04-13
"NB",40.689011,-73.981228,2021-04-12
"NB",40.679632,-73.870485,2021-04-12
"DM",40.651098,-73.943626,2021-05-27
"NB",40.828941,-73.937426,2021-04-12
"NB",40.733666,-73.955723,2021-04-12
"NB",40.529989,-74.191879,2021-04-12
"NB",40.607983,-73.987542,2021-04-12
"NB",40.657976,-73.759655,2021-04-13
"NB",40.657976,-73.759655,2021-04-13
"NB",40.657976,-73.759655,2021-04-13
"NB",40.720857,-74.002868,2021-04-13
"NB",40.569809,-73.858359,2021-04-13
"NB",40.547999,-74.166048,2021-04-13
"NB",40.714058,-73.950592,2021-04-13
"DM",40.755569,-73.861491,2021-04-21
"NB",40.737717,-73.734775,2021-04-13
"NB",40.617137,-73.902923,2021-04-13
"NB",40.676845,-73.930348,2021-04-13
"NB",40.824146,-73.818073,2021-04-13
"NB",40.610055,-74.083687,2021-04-13
"NB",40.758079,-73.800534,2021-05-28
"NB",40.610055,-74.083687,2021-04-13
"NB",40.680371,-73.990676,2021-04-13
"NB",40.625803,-74.128063,2021-04-14
"NB",40.839853,-73.853913,2021-04-13
"NB",40.680371,-73.990676,2021-04-13
"NB",40.680371,-73.990676,2021-04-13
"NB",40.866692,-73.884597,2021-04-13
"NB",40.711588,-74.006868,2021-04-13
"NB",40.830972,-73.866161,2021-05-20
"NB",40.737454,-73.956406,2021-04-13
"NB",40.737287,-73.956691,2021-04-13
"NB",40.737498,-73.956334,2021-04-13
"NB",40.749018,-73.9432,2021-04-13
"NB",40.737498,-73.956334,2021-04-13
"NB",40.737498,-73.956334,2021-04-13
"NB",40.742213,-73.953289,2021-04-13
"NB",40.75663,-73.968814,2021-04-13
"NB",40.75663,-73.968814,2021-04-13
"DM",40.747308,-73.991587,2021-04-19
"NB",40.836194,-73.938586,2021-04-13
"NB",40.768251,-73.925266,2021-04-13
"NB",40.543226,-74.218542,2021-04-13
"NB",40.536886,-74.237395,2021-04-14
"NB",40.890173,-73.83305,2021-04-13
"NB",40.890173,-73.83305,2021-04-13
"NB",40.499721,-74.238917,2021-04-13
"NB",40.636567,-73.943033,2021-04-13
"NB",40.63657,-73.943018,2021-04-13
"NB",40.652709,-73.948392,2021-04-13
"NB",40.636573,-73.942975,2021-04-13
"DM",40.560513,-74.102253,2021-04-13
"NB",40.76179,-73.872336,2021-04-13
"DM",40.635723,-73.946049,2021-11-03
"NB",40.761554,-73.87226,2021-04-13
"DM",40.635723,-73.946049,2021-04-13
"NB",40.581336,-73.953725,2021-04-15
"NB",40.581336,-73.953725,2021-04-15
"NB",40.859644,-73.902027,2021-10-14
"NB",40.634848,-73.945934,2021-04-13
"NB",40.87013,-73.904192,2021-04-13
"NB",40.850358,-73.904314,2021-04-17
"NB",40.634848,-73.945934,2021-04-13
"NB",40.751691,-73.881833,2021-04-16
"NB",40.731757,-73.897218,2021-04-13
"NB",40.708244,-73.818075,2021-04-13
"NB",40.708244,-73.818075,2021-04-13
"NB",40.715957,-73.956207,2021-04-13
"NB",40.715957,-73.956207,2021-04-13
"NB",40.718195,-73.951083,2021-04-13
"NB",40.590065,-74.075694,2021-04-14
"NB",40.647904,-74.000245,2021-04-13
"NB",40.647904,-74.000245,2021-04-14
"NB",40.645832,-74.019088,2021-04-14
"NB",40.756725,-73.834705,2021-04-14
"NB",40.756725,-73.834705,2021-04-14
"NB",40.756725,-73.834705,2021-04-14
"NB",40.641712,-74.020751,2021-04-14
"NB",40.641712,-74.020751,2021-04-14
"NB",40.641712,-74.020751,2021-04-14
"NB",40.712828,-73.990023,2021-04-14
"DM",40.657203,-74.000173,2021-04-14
"NB",40.563429,-74.104276,2021-04-15
"NB",40.774877,-73.776809,2021-04-14
"NB",40.759629,-73.813527,2021-04-14
"NB",40.762839,-73.785668,2021-04-14
"NB",40.762839,-73.785668,2021-04-14
"NB",40.762839,-73.785668,2021-07-26
"NB",40.762781,-73.785622,2021-04-14
"NB",40.762781,-73.785622,2021-04-14
"DM",40.53492,-74.205258,2021-04-14
"DM",40.620251,-73.945629,2021-04-16
"NB",40.697025,-73.907628,2021-04-14
"NB",40.749067,-73.972506,2021-04-14
"NB",40.749067,-73.972506,2021-04-14
"NB",40.854193,-73.91195,2021-04-16
"DM",40.53492,-74.205258,2021-04-14
"NB",40.813978,-73.920724,2021-04-16
"NB",40.813978,-73.920724,2021-04-16
"NB",40.590065,-74.075694,2021-04-19
"NB",40.508531,-74.224391,2021-04-14
"NB",40.762781,-73.785622,2021-07-26
"NB",40.659484,-73.937888,2021-04-14
"NB",40.659484,-73.937888,2021-04-14
"NB",40.659484,-73.937888,2021-04-14
"NB",40.591709,-74.071724,2021-04-14
"NB",40.716895,-73.942217,2021-04-14
"NB",40.762723,-73.785578,2021-04-14
"NB",40.762723,-73.785578,2021-04-14
"NB",40.716895,-73.942217,2021-04-14
"NB",40.705299,-74.007242,2021-04-14
"NB",40.716895,-73.942217,2021-04-14
"NB",40.762754,-73.7856,2021-04-14
"DM",40.660601,-73.999759,2021-04-14
"NB",40.703296,-73.80698,2021-04-19
"NB",40.688669,-73.991317,2021-04-20
"NB",40.614416,-73.911146,2021-04-14
"NB",40.696264,-73.973844,2021-04-14
"DM",40.645269,-73.899862,2021-04-14
"DM",40.621261,-73.968528,2021-04-14
"DM",40.69588,-73.906429,2021-04-14
"DM",40.69577,-73.906537,2021-04-14
"DM",40.69577,-73.906537,2021-04-14
"NB",40.697561,-73.936305,2021-05-21
"NB",40.695665,-73.93357,2021-04-14
"NB",40.739206,-74.001249,2021-04-16
"NB",40.740775,-73.991754,2021-04-14
"NB",40.652731,-73.947967,2021-04-22
"NB",40.652731,-73.947967,2021-04-22
"NB",40.646816,-73.955654,2021-04-14
"NB",40.65028,-74.008627,2021-04-14
"NB",40.744552,-73.776304,2021-04-15
"NB",40.744552,-73.776304,2021-04-15
"DM",40.759971,-73.941418,2021-04-15
"NB",40.776365,-73.934728,2021-04-15
"NB",40.677528,-73.924751,2021-04-15
"NB",40.634848,-73.945934,2021-04-15
"NB",40.762657,-73.761432,2021-04-15
"NB",40.762657,-73.761432,2021-04-15
"NB",40.704171,-73.94929,2021-04-15
"NB",40.71729,-73.945658,2021-04-15
"NB",40.762659,-73.761432,2021-04-15
"DM",40.740579,-73.891892,2021-04-27
"NB",40.71729,-73.945658,2021-04-15
"NB",40.71729,-73.945658,2021-04-15
"NB",40.762659,-73.761432,2021-04-15
"NB",40.638806,-73.983292,2021-04-15
"NB",40.665585,-73.994409,2021-04-15
"NB",40.637428,-74.147978,2021-04-15
"NB",40.577493,-73.986007,2021-04-15
"NB",40.90008,-73.858509,2021-04-15
"NB",40.577493,-73.986007,2021-04-15
"NB",40.851064,-73.898906,2021-04-15
"NB",40.737454,-73.956406,2021-06-03
"NB",40.70904,-73.955076,2021-04-15
"NB",40.577493,-73.986007,2021-04-15
"NB",40.70904,-73.955076,2021-04-15
"NB",40.70904,-73.955076,2021-04-15
"NB",40.617966,-73.954939,2021-04-15
"NB",40.691066,-73.958694,2021-04-15
"NB",40.641628,-73.985263,2021-04-15
"DM",40.747308,-73.991587,2021-04-19
"NB",40.762662,-73.761432,2021-04-15
"NB",40.762662,-73.761432,2021-04-15
"NB",40.610055,-74.083687,2021-04-15
"NB",40.610055,-74.083687,2021-04-15
"NB",40.641764,-73.945705,2021-04-15
"NB",40.637306,-73.957541,2021-04-15
"NB",40.765345,-73.764856,2021-04-15
"NB",40.690229,-73.935346,2023-06-12
"NB",40.611497,-74.127658,2021-04-15
"NB",40.556765,-73.916085,2021-04-15
"NB",40.716587,-73.858754,2021-04-15
"DM",40.536801,-74.19696,2021-04-15
"NB",40.715957,-73.956207,2021-04-15
"NB",40.694001,-73.94814,2021-04-15
"NB",40.810409,-73.949628,2021-04-26
"NB",40.667086,-73.988941,2021-04-15
"NB",40.80178,-73.949873,2021-04-20
"NB",40.734272,-73.861556,2021-05-12
"DM",40.671552,-73.95474,2021-04-15
"NB",40.641628,-73.985263,2021-04-15
"DM",40.671552,-73.95474,2021-04-15
"NB",40.53433,-74.201918,2021-04-15
"NB",40.661562,-73.939,2021-04-15
"NB",40.685004,-73.928486,2021-04-15
"DM",40.67588,-73.931452,2021-04-15
"NB",40.694142,-73.943149,2021-04-15
"DM",40.67588,-73.931452,2021-04-15
"DM",40.67588,-73.931452,2021-04-15
"NB",40.855337,-73.889063,2021-04-15
"NB",40.855337,-73.889063,2021-04-15
"NB",40.832191,-73.901529,2021-04-15
"NB",40.832248,-73.901489,2021-04-15
"NB",40.832306,-73.901449,2021-04-15
"NB",40.719005,-73.784168,2021-04-15
"NB",40.718953,-73.784154,2021-04-15
"NB",40.674513,-73.865974,2021-04-15
"DM",40.639318,-73.949325,2021-04-16
"NB",40.674513,-73.865974,2021-04-15
"NB",40.674475,-73.865963,2021-04-15
"NB",40.674475,-73.865963,2021-04-15
"NB",40.542596,-74.220613,2021-04-16
"NB",40.565819,-74.102056,2021-04-16
"NB",40.819891,-73.930519,2021-04-16
"NB",40.819891,-73.930519,2021-04-16
"NB",40.565783,-74.102088,2021-04-16
"NB",40.579489,-73.96255,2021-04-16
"NB",40.565783,-74.102088,2021-04-16
"NB",40.680121,-73.801621,2021-08-04
"NB",40.751691,-73.881833,2021-04-16
"NB",40.757738,-73.818893,2021-04-16
"NB",40.69065,-73.931671,2021-04-16
"NB",40.680776,-73.981331,2021-04-19
"NB",40.813978,-73.920724,2021-04-16
"NB",40.739206,-74.001249,2021-04-16
"NB",40.769138,-73.982617,2021-04-16
"NB",40.710327,-73.953805,2021-04-16
"NB",40.85329,-73.88684,2021-04-16
"NB",40.617137,-73.902923,2021-04-16
"NB",40.610055,-74.083687,2021-04-16
"NB",40.643211,-74.020802,2021-04-16
"NB",40.639067,-73.953152,2021-04-20
"DM",40.880474,-73.896666,2021-04-16
"DM",40.62117,-74.129913,2021-04-20
"NB",40.748029,-73.946987,2021-04-16
"NB",40.682514,-73.960675,2021-04-16
"NB",40.717577,-73.737406,2021-04-23
"NB",40.884018,-73.910414,2021-04-16
"NB",40.751691,-73.881833,2021-04-16
"NB",40.644765,-73.960913,2021-04-16
"NB",40.644765,-73.960913,2021-04-16
"NB",40.644765,-73.960913,2021-04-16
"NB",40.793834,-73.938138,2021-04-16
"NB",40.754441,-73.973287,2021-04-16
"NB",40.630278,-73.941561,2021-04-16
"NB",40.754441,-73.973287,2021-04-16
"NB",40.754441,-73.973287,2021-04-16
"NB",40.734272,-73.861556,2021-04-16
"NB",40.751691,-73.881833,2021-04-16
"NB",40.607983,-73.987542,2021-04-16
"NB",40.579694,-73.953413,2021-04-16
"NB",40.579694,-73.953413,2021-04-16
"DM",40.678804,-73.920265,2021-05-26
"NB",40.759038,-73.986128,2021-04-26
"NB",40.61081,-73.987052,2021-04-16
"NB",40.753484,-74.004371,2021-04-16
"NB",40.701421,-73.949029,2021-04-16
"NB",40.701158,-73.949433,2021-04-16
"NB",40.681686,-73.962564,2021-04-16
"NB",40.853808,-73.892565,2021-04-16
"NB",40.853808,-73.892565,2021-04-16
"NB",40.853808,-73.892565,2021-04-16
"NB",40.701383,-73.950266,2021-04-16
"NB",40.590057,-74.075715,2021-04-19
"NB",40.708155,-73.760405,2021-04-19
"NB",40.82518,-73.888922,2021-04-19
"NB",40.822393,-73.912686,2021-04-19
"NB",40.762601,-73.72554,2021-04-19
"NB",40.823766,-73.917732,2021-04-19
"NB",40.726784,-73.958765,2021-04-19
"NB",40.69509,-73.93074,2021-04-19
"NB",40.736893,-73.980583,2021-04-19
"NB",40.659481,-73.93792,2021-04-19
"NB",40.736893,-73.980583,2021-04-19
"NB",40.622533,-74.003447,2021-04-19
"NB",40.844106,-73.905827,2021-04-19
"NB",40.697025,-73.907628,2021-04-19
"DM",40.642801,-73.992934,2021-04-19
"NB",40.718048,-73.914904,2021-04-19
"NB",40.758303,-73.974722,2021-04-19
"DM",40.642801,-73.992934,2021-04-19
"NB",40.686179,-73.993239,2022-03-09
"NB",40.614557,-73.912915,2021-04-19
"DM",40.618354,-73.965932,2021-04-19
"NB",40.680016,-73.953235,2021-04-19
"NB",40.698678,-73.915405,2021-04-19
"NB",40.708155,-73.760405,2021-04-19
"NB",40.646778,-73.996461,2021-04-19
"NB",40.646852,-73.996587,2021-04-19
"NB",40.679936,-73.855987,2021-04-19
"NB",40.854968,-73.828171,2021-04-20
"NB",40.679936,-73.855987,2021-04-19
"NB",40.58915,-74.091715,2021-04-19
"NB",40.589123,-74.091657,2021-04-19
"NB",40.693595,-73.972994,2021-04-19
"NB",40.693595,-73.972994,2021-04-19
"NB",40.673992,-74.014016,2021-04-19
"NB",40.641362,-73.948549,2021-04-20
"DM",40.635395,-74.004824,2021-04-30
"NB",40.556938,-73.916052,2021-04-19
"NB",40.691066,-73.958694,2021-04-19
"NB",40.556938,-73.916052,2021-04-19
"NB",40.556938,-73.916052,2021-04-19
"NB",40.755852,-73.832715,2021-04-19
"NB",40.636529,-73.943919,2021-04-19
"DM",40.888402,-73.849995,2021-04-22
"NB",40.849729,-73.904695,2021-04-19
"DM",40.84675,-73.882557,2021-04-19
"DM",40.888402,-73.849995,2021-04-22
"NB",40.636529,-73.943919,2021-04-19
"DM",40.539518,-74.205186,2021-04-19
"DM",40.539518,-74.205186,2021-04-19
"NB",40.667032,-73.992329,2021-04-20
"NB",40.758664,-73.808917,2021-04-20
"NB",40.739613,-73.894214,2021-04-20
"NB",40.600443,-73.954771,2021-04-20
"NB",40.586406,-73.94211,2021-04-20
"NB",40.614557,-73.912915,2021-04-20
"NB",40.591098,-73.952019,2021-04-20
"NB",40.591098,-73.952019,2021-04-20
"NB",40.614557,-73.912915,2021-04-20
"NB",40.636529,-73.943919,2021-04-20
"NB",40.80178,-73.949873,2021-04-20
"NB",40.802059,-73.935949,2021-04-20
"NB",40.70253,-73.990536,2021-04-20
"NB",40.730798,-73.948415,2021-04-20
"NB",40.670789,-74.008965,2021-04-20
"NB",40.521866,-74.209743,2021-04-20
"NB",40.521822,-74.209739,2021-04-20
"NB",40.521775,-74.209735,2021-04-20
"NB",40.752185,-73.834847,2021-04-20
"NB",40.722997,-73.772022,2021-04-29
"NB",40.78158,-73.778458,2021-04-20
"NB",40.696975,-73.805549,2021-04-26
"NB",40.764332,-73.930057,2021-04-27
"NB",40.617966,-73.954939,2021-04-20
"NB",40.642258,-73.950584,2021-04-20
"NB",40.617966,-73.954939,2021-04-20
"NB",40.639067,-73.953152,2021-04-20
"NB",40.696922,-73.948791,2021-04-20
"NB",40.688669,-73.991317,2021-04-20
"NB",40.688669,-73.991317,2021-04-20
"NB",40.682265,-74.000883,2021-04-20
"NB",40.570289,-74.118202,2021-04-20
"NB",40.69802,-73.955851,2021-04-20
"NB",40.73653,-73.851437,2021-04-21
"NB",40.644469,-73.971032,2021-04-21
"NB",40.828963,-73.892887,2021-04-21
"NB",40.828963,-73.892887,2021-04-21
"NB",40.828963,-73.892887,2021-04-21
"NB",40.755036,-73.926429,2021-04-21
"NB",40.755036,-73.926429,2021-04-21
"NB",40.755036,-73.926429,2021-04-21
"NB",40.692069,-73.983135,2021-04-21
"NB",40.831084,-73.891496,2021-04-29
"NB",40.696325,-73.907171,2021-04-21
"DM",40.792684,-73.825457,2021-04-28
"NB",40.717296,-73.987922,2021-04-22
"NB",40.817096,-73.92997,2021-04-21
"DM",40.668942,-73.813619,2021-04-21
"NB",40.817096,-73.92997,2021-04-21
"NB",40.691254,-73.986817,2021-04-21
"NB",40.863204,-73.847239,2021-04-21
"NB",40.761106,-73.994408,2021-04-21
"NB",40.687107,-73.955956,2021-04-21
"DM",40.854963,-73.891489,2021-04-21
"DM",40.854963,-73.891489,2021-04-26
"NB",40.832722,-73.856202,2021-04-21
"NB",40.833705,-73.856301,2021-04-21
"NB",40.749913,-73.744919,2021-04-21
"NB",40.822427,-73.907238,2021-04-21
"NB",40.849071,-73.884429,2021-04-21
"NB",40.541387,-74.206552,2021-04-21
"NB",40.541373,-74.206591,2021-04-21
"DM",40.689417,-73.982223,2021-04-21
"NB",40.679805,-73.914978,2021-04-21
"DM",40.69694,-73.761869,2021-05-20
"NB",40.630935,-74.005101,2021-04-21
"NB",40.694377,-73.931797,2021-04-21
"DM",40.700032,-73.909373,2021-04-27
"NB",40.700831,-73.950274,2021-04-30
"DM",40.70712,-73.797945,2021-04-21
"NB",40.691396,-73.922641,2021-04-21
"DM",40.689461,-73.982331,2021-04-21
"DM",40.788518,-73.772549,2021-04-21
"NB",40.62958,-73.977588,2021-04-21
"NB",40.62958,-73.977588,2021-04-21
"NB",40.62958,-73.977588,2021-04-21
"NB",40.62958,-73.977588,2021-04-21
"NB",40.824179,-73.818087,2021-04-21
"NB",40.850968,-73.902831,2021-04-29
"NB",40.576478,-73.948073,2021-05-03
"NB",40.906705,-73.900069,2021-04-21
"NB",40.88742,-73.864069,2021-04-21
"NB",40.576445,-73.948066,2021-04-30
"NB",40.88742,-73.864069,2021-04-21
"NB",40.88742,-73.864069,2021-04-21
"NB",40.690361,-73.863505,2021-04-21
"NB",40.690347,-73.863501,2021-04-21
"NB",40.645357,-73.957291,2021-04-21
"NB",40.645357,-73.957291,2021-04-21
"NB",40.645357,-73.957291,2021-04-21
"NB",40.737333,-73.884442,2021-04-21
"NB",40.737333,-73.884442,2021-04-21
"NB",40.737333,-73.884442,2021-04-21
"NB",40.769979,-73.745828,2021-04-21
"NB",40.610996,-74.141166,2021-04-21
"NB",40.795566,-73.93277,2021-04-21
"NB",40.610954,-74.141163,2021-04-21
"NB",40.631159,-74.030868,2021-04-22
"NB",40.730252,-73.887236,2021-04-23
"NB",40.782791,-73.918685,2021-05-05
"NB",40.782791,-73.918685,2021-05-05
"NB",40.707058,-73.796928,2021-04-22
"NB",40.707058,-73.796928,2021-04-22
"NB",40.693959,-73.952291,2021-04-22
"DM",40.575382,-74.092858,2021-04-22
"NB",40.688286,-73.817715,2021-04-22
"NB",40.742767,-73.982765,2021-04-26
"DM",40.575382,-74.092858,2021-04-22
"NB",40.758609,-73.814277,2021-04-22
"NB",40.683608,-73.75132,2021-04-22
"DM",40.575349,-74.092891,2021-04-22
"DM",40.575349,-74.092891,2021-04-22
"DM",40.576868,-74.090315,2021-04-22
"DM",40.609564,-73.75751,2021-04-22
"DM",40.596565,-73.803785,2021-04-22
"NB",40.692272,-73.95381,2021-04-22
"DM",40.662794,-73.991904,2021-05-27
"NB",40.701274,-73.789999,2021-04-22
"NB",40.672074,-73.899765,2021-04-22
"DM",40.689335,-73.98201,2021-04-22
"DM",40.786192,-73.834423,2021-04-22
"NB",40.575527,-74.12981,2021-04-22
"DM",40.689335,-73.98201,2021-04-22
"NB",40.698099,-73.923004,2021-04-22
"NB",40.796146,-73.82794,2021-04-22
"NB",40.543946,-74.16379,2021-04-22
"NB",40.575512,-74.083478,2021-04-23
"NB",40.751873,-74.002422,2021-04-22
"NB",40.686179,-73.993239,2021-04-22
"NB",40.717296,-73.987922,2021-04-22
"NB",40.717296,-73.987922,2021-04-22
"DM",40.814421,-73.918986,2021-04-22
"DM",40.814421,-73.918986,2021-04-22
"NB",40.718364,-73.954142,2021-04-22
"NB",40.757353,-73.86824,2021-04-22
"NB",40.880583,-73.876661,2021-04-22
"NB",40.74332,-73.993804,2021-04-22
"NB",40.591829,-73.970461,2021-04-22
"NB",40.815767,-73.919512,2021-04-22
"NB",40.713053,-73.955408,2021-04-22
"NB",40.605887,-74.180731,2021-04-22
"NB",40.713053,-73.955408,2021-04-22
"NB",40.563327,-74.10437,2021-04-22
"NB",40.63024,-73.941557,2021-05-26
"NB",40.740313,-73.922126,2021-04-22
"NB",40.740313,-73.922126,2021-04-22
"DM",40.888402,-73.849995,2021-04-22
"NB",40.657473,-73.900828,2021-04-22
"NB",40.686939,-73.931354,2021-04-22
"NB",40.613937,-73.96413,2021-04-22
"NB",40.614088,-73.964158,2021-06-07
"NB",40.614088,-73.964158,2021-04-22
"NB",40.714151,-73.964714,2021-04-22
"NB",40.714151,-73.964714,2021-04-22
"NB",40.714151,-73.964714,2021-04-22
"DM",40.888402,-73.849995,2021-04-22
"NB",40.701274,-73.789999,2021-04-22
"NB",40.697965,-73.927599,2021-04-22
"NB",40.697965,-73.927599,2021-04-22
"NB",40.74021,-73.874102,2021-04-23
"NB",40.610869,-74.141155,2021-04-22
"NB",40.686939,-73.931354,2021-04-22
"NB",40.610828,-74.141152,2021-04-22
"NB",40.590816,-73.801688,2021-04-23
"NB",40.5908,-73.801843,2021-04-23
"NB",40.5908,-73.801858,2021-04-23
"NB",40.597878,-73.74438,2021-04-23
"NB",40.597878,-73.74438,2021-04-23
"NB",40.597878,-73.74438,2021-04-23
"NB",40.635835,-74.150562,2021-04-23
"NB",40.740633,-73.890279,2021-05-14
"NB",40.740207,-73.874113,2021-04-23
"NB",40.702162,-73.820155,2021-04-23
"NB",40.686947,-73.931285,2021-04-23
"NB",40.718879,-73.914052,2021-04-23
"NB",40.746159,-73.872543,2021-04-23
"NB",40.746126,-73.872568,2021-04-23
"NB",40.751837,-73.83296,2021-04-23
"NB",40.751837,-73.83296,2021-04-23
"NB",40.771542,-73.934057,2021-04-23
"DM",40.657203,-74.000173,2021-08-02
"NB",40.771542,-73.934057,2021-04-23
"NB",40.771542,-73.934057,2021-04-23
"NB",40.771542,-73.934057,2021-04-23
"NB",40.662111,-73.909767,2021-04-23
"NB",40.662111,-73.909767,2021-04-23
"NB",40.746576,-73.872917,2021-04-23
"NB",40.575512,-74.083478,2021-04-23
"NB",40.746596,-73.87296,2021-04-23
"NB",40.746596,-73.87296,2021-04-23
"NB",40.767112,-73.925784,2021-04-23
"NB",40.675439,-74.000202,2021-04-23
"NB",40.575512,-74.083478,2021-04-23
"NB",40.873849,-73.886085,2021-04-23
"NB",40.879228,-73.862607,2021-05-03
"NB",40.746303,-74.006709,2021-04-23
"NB",40.768886,-73.914262,2021-05-19
"NB",40.764242,-73.832712,2021-04-23
"NB",40.703512,-73.811704,2021-04-23
"NB",40.667509,-73.834548,2021-04-23
"DM",40.513897,-74.235486,2021-04-23
"NB",40.758577,-73.9831,2021-04-26
"NB",40.751873,-74.002422,2021-04-23
"NB",40.710069,-73.739372,2021-04-27
"NB",40.627318,-73.996008,2021-04-29
"NB",40.501782,-74.241564,2021-04-27
"NB",40.724657,-73.840179,2021-04-25
"NB",40.724657,-73.840179,2021-04-25
"NB",40.703501,-73.811704,2021-05-10
"NB",40.61081,-73.987052,2021-04-26
"NB",40.703548,-73.811708,2021-05-10
"NB",40.703523,-73.811708,2021-05-10
"NB",40.752355,-73.782104,2021-04-26
"NB",40.752925,-73.782972,2021-04-26
"NB",40.752391,-73.782118,2021-04-26
"NB",40.752372,-73.782111,2021-04-26
"DM",40.870006,-73.882617,2021-04-26
"DM",40.775851,-73.79766,2021-04-28
"NB",40.77742,-73.909113,2021-04-26
"NB",40.682663,-73.777979,2021-04-26
"NB",40.682663,-73.777979,2021-04-26
"NB",40.682663,-73.777979,2021-04-26
"NB",40.703446,-73.948916,2021-04-26
"NB",40.703446,-73.948916,2021-04-26
"DM",40.868116,-73.866267,2021-04-26
"NB",40.775823,-73.932808,2021-04-26
"NB",40.775823,-73.932808,2021-04-26
"NB",40.775823,-73.932808,2021-04-26
"NB",40.714315,-73.74419,2021-04-26
"NB",40.714317,-73.74419,2021-04-26
"NB",40.869258,-73.88947,2021-04-26
"NB",40.869258,-73.88947,2021-04-26
"NB",40.737237,-73.936668,2021-04-26
"NB",40.810409,-73.949628,2021-04-26
"NB",40.810409,-73.949628,2021-04-26
"NB",40.798958,-73.938328,2021-04-26
"NB",40.675337,-73.881543,2021-04-26
"NB",40.71823,-73.94837,2021-04-26
"NB",40.758655,-73.995116,2021-04-26
"NB",40.714093,-73.94898,2021-04-26
"NB",40.758655,-73.995116,2021-04-26
"DM",40.823528,-73.819798,2021-04-26
"NB",40.713619,-73.944226,2021-04-26
"NB",40.85869,-73.891129,2021-04-26
"NB",40.606017,-73.986866,2021-04-26
"NB",40.606017,-73.986866,2021-04-26
"NB",40.606017,-73.986866,2021-04-26
"NB",40.654235,-73.948741,2021-04-26
"NB",40.694002,-73.916478,2021-04-26
"NB",40.694002,-73.916478,2021-04-26
"NB",40.662111,-73.909767,2021-04-26
"NB",40.694002,-73.916478,2021-04-26
"DM",40.859399,-73.870811,2021-04-26
"DM",40.859399,-73.870811,2021-04-26
"NB",40.873849,-73.886085,2021-04-26
"NB",40.748127,-73.939602,2021-04-26
"NB",40.69112,-73.997541,2021-04-26
"NB",40.71977,-73.782459,2021-04-26
"NB",40.71977,-73.782459,2021-04-26
"NB",40.71977,-73.782459,2021-04-26
"DM",40.817103,-73.911508,2021-04-27
"NB",40.638923,-73.950204,2021-04-27
"DM",40.814421,-73.918986,2021-04-27
"NB",40.637282,-73.945201,2021-04-27
"NB",40.687107,-73.955956,2021-04-27
"DM",40.602105,-74.134158,2021-04-27
"NB",40.711686,-73.943351,2021-04-27
"NB",40.639067,-73.953152,2021-04-27
"NB",40.712768,-73.944086,2021-04-27
"NB",40.698245,-73.923686,2021-05-21
"NB",40.677791,-73.893349,2021-04-27
"NB",40.771542,-73.934057,2021-04-27
